MLS #,Cat,Status,Address,City,County,Zip,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
1003739348,RES,CLS,314 6th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,11/15/13,Coldwell Banker Residential Brokerage (CBRB52),"$779,000 "
1003739708,RES,CLS,630 F St NE #1,Washington,"Washington, DC",20002,2,1-Feb,Unit/Flat/Apartment,10/31/13,Coldwell Banker Residential Brokerage (CBRB52),"$605,000 "
1003741148,RES,CLS,1200 East Capitol St NE #1,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,11/21/13,"Long & Foster Real Estate, Inc. (LNG42)","$475,000 "
1003741274,RES,CLS,632 L St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,11/21/13,Coldwell Banker Residential Brokerage (CBRB106),"$756,250 "
1003741426,RES,CLS,1141 4th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,11/15/13,Coldwell Banker Residential Brokerage (CBRB106),"$645,000 "
1003741676,RES,CLS,1110 I St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,12/5/13,Redfin Corporation (REFC1),"$608,000 "
1003741800,RES,CLS,1013 4th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,12/31/13,Cornerstone Real Estate LLC (CSTO1),"$787,000 "
1003741942,RES,CLS,1320 North Carolina Ave NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,10/3/13,Keller Williams Capital Properties (KWCP1),"$865,000 "
1003741978,RES,CLS,1252 Penn St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,10/28/13,M Squared Real Estate LLC (MSQU1),"$449,000 "
1003742150,RES,CLS,614 11th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,12/20/13,Keller Williams Capital Properties (KWCP1),"$979,900 "
1003742264,RES,CLS,1180 Morse St NE,Washington,"Washington, DC",20002,4,Feb-00,End of Row/Townhouse,11/12/13,M Squared Real Estate LLC (MSQU1),"$460,000 "
1003742414,RES,CLS,1200 6th St NE,Washington,"Washington, DC",20002,3,1-Feb,End of Row/Townhouse,11/18/13,Century 21 New Millennium (CENT2032),"$640,000 "
1003742458,RES,CLS,1301 Montello Ave NE,Washington,"Washington, DC",20002,2,1-Mar,Twin/Semi-Detached,11/15/13,RE/MAX Allegiance (RMAX20),"$497,000 "
1003742974,RES,CLS,1175 Summit St NE,Washington,"Washington, DC",20002,2,1-Jan,Twin/Semi-Detached,12/6/13,Keller Williams Realty (KWR8),"$389,000 "
1003743144,RES,CLS,2 Girard St NE,Washington,"Washington, DC",20002,4,Mar-00,Twin/Semi-Detached,3/12/14,Quick Sell Realty LLC (QUCI1),"$580,000 "
1003744004,RES,CLS,333 2nd St NE #202B,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,3/5/14,Coldwell Banker Residential Brokerage (CBRB52),"$339,900 "
1003744468,RES,CLS,424 8th St NE,Washington,"Washington, DC",20002,5,1-Mar,Row/Townhouse,5/28/14,Livewell Realty (LIVR1),"$915,000 "
1003744712,RES,CLS,445 15th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,11/30/13,"Real T Properties, Inc. (RTPI1)","$425,000 "
1003744732,RES,CLS,1172 Morse St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,11/20/13,Keller Williams Realty (KWR21),"$420,000 "
1003744764,RES,CLS,31 8th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/20/13,KW Metro Center (KWR19),"$629,000 "
1003745338,RES,CLS,823 13th St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,2/28/14,Avanti Real Estate (AVA1),"$351,000 "
1003745362,RES,CLS,1107 C St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,12/11/13,TTR Sotheby's International Realty (TTRS5),"$825,000 "
1003745398,RES,CLS,1937 Bennett Pl NE,Washington,"Washington, DC",20002,4,Feb-00,Row/Townhouse,3/19/14,Keller Williams Realty (KWR8),"$370,000 "
1003745442,RES,CLS,108 15th St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,3/13/14,Coldwell Banker Residential Brokerage (CBRB52),"$566,000 "
1003745498,RES,CLS,1926 Bennett Pl NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,2/14/14,Sky Real Estate Llc. (SKYR1),"$467,000 "
1003745888,RES,CLS,1312 Emerald St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,9/30/13,Beasley Real Estate LLC (BEAS1),"$618,000 "
1003746268,RES,CLS,1664 Kramer St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,12/31/13,Keller Williams Preferred Properties (KWPP1),"$459,000 "
1003747200,RES,CLS,517 F St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/12/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$711,600 "
1003747248,RES,CLS,1831 2nd St NE #206,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/6/13,Keller Williams Capital Properties (KWCP1),"$199,900 "
1003747276,RES,CLS,227 F St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,4/7/14,Coldwell Banker Residential Brokerage (CBRB52),"$995,000 "
1003747336,RES,CLS,322 14th St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,12/20/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$497,500 "
1003747466,RES,CLS,722 4th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,12/20/13,M Squared Real Estate LLC (MSQU1),"$752,000 "
1003747602,RES,CLS,1831 2nd St NE #502,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,5/8/14,Keller Williams Capital Properties (KWCP1),"$364,900 "
1003747760,RES,CLS,639 4th St NE,Washington,"Washington, DC",20002,5,1-Feb,Row/Townhouse,12/20/13,"Long & Foster Real Estate, Inc. (LNG84)","$775,000 "
1003749316,RES,CLS,829 11th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,11/28/13,"A-K Real Estate, Inc. (AKR2)","$700,000 "
1003749524,RES,CLS,2308 North Capitol St NW,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,10/21/13,"Long & Foster Real Estate, Inc. (LNG1)","$389,000 "
1003749580,RES,CLS,1310 I St NE,Washington,"Washington, DC",20002,3,Feb-00,End of Row/Townhouse,12/6/13,"Long & Foster Real Estate, Inc. (LNG83)","$459,000 "
1003750344,RES,CLS,217 9th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,12/13/13,Redfin Corporation (REFC1),"$813,000 "
1003750356,RES,CLS,321 U St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,11/22/13,Bennett Realty Solutions (EXBR1),"$340,000 "
1003750368,RES,CLS,34 8th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/13/13,Keller Williams Capital Properties (KWCP1),"$665,000 "
1003750408,RES,CLS,1106 5th St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,12/27/13,Coldwell Banker Residential Brokerage (CBRB106),"$680,000 "
1003750428,RES,CLS,1729 Lang Pl NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,1/10/14,"Paragon Realty, LLC (PAGN1)","$355,000 "
1003750782,RES,CLS,722 19th St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/13/13,Stages Premier (SRMD1),"$370,000 "
1003750834,RES,CLS,1213 Duncan Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,11/22/13,Keller Williams Capital Properties (KWCP1),"$682,000 "
1003750996,RES,CLS,1127 3rd St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,12/2/13,RE/MAX Allegiance (RMAX20),"$455,000 "
1003751036,RES,CLS,1820 H Pl NE,Washington,"Washington, DC",20002,3,1-Jan,Twin/Semi-Detached,12/2/13,Coldwell Banker Residential Brokerage (CBRB106),"$310,000 "
1003751316,RES,CLS,1221 Trinidad Ave NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,1/3/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$410,000 "
1003751540,RES,CLS,410 11th St NE #9,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,11/22/13,Coldwell Banker Residential Brokerage (CBRB52),"$379,000 "
1003751718,RES,CLS,334 14th Pl NE #4,Washington,"Washington, DC",20002,1,Jan-00,Other,12/6/13,Coldwell Banker Residential Brokerage (CBRB52),"$312,500 "
1003751926,RES,CLS,1504 Gales St NE,Washington,"Washington, DC",20002,3,1-Jan,Detached,12/20/13,Keller Williams Capital Properties (KWCP1),"$458,000 "
1003752144,RES,CLS,1106 Oates St NE,Washington,"Washington, DC",20002,3,Jan-00,Twin/Semi-Detached,10/24/13,"Citylights Realty Group, LLC (CRGL1)","$255,000 "
1003752418,RES,CLS,705 A St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,10/24/13,"John C. Formant Real Estate, Inc. (JCF1)","$799,500 "
1003752808,RES,CLS,56 Q St NE #1,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,1/17/14,Beasley Real Estate LLC (BEAS1),"$550,000 "
1003752822,RES,CLS,1918 4th St NE #3,Washington,"Washington, DC",20002,3,Mar-00,Unit/Flat/Apartment,2/25/14,DCRE RESIDENTIAL LLC (DRESI1),"$499,900 "
1003753446,RES,CLS,120 3rd St NE,Washington,"Washington, DC",20002,7,1-Mar,Row/Townhouse,2/3/14,Coldwell Banker Residential Brokerage (CBRB52),"$1,200,000 "
1003753450,RES,CLS,1917 2nd St NE #301,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,1/2/14,Keller Williams Capital Properties (KWCP1),"$326,000 "
1003754060,RES,CLS,23 Bryant St NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,12/20/13,M Squared Real Estate LLC (MSQU1),"$695,000 "
1003754456,RES,CLS,906 11th St NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,10/28/13,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$390,000 "
1003754954,RES,CLS,1158 Neal St NE,Washington,"Washington, DC",20002,4,Jan-00,Row/Townhouse,11/27/13,"Citylights Realty Group, LLC (CRGL1)","$360,000 "
1003757464,RES,CLS,1831 2nd St NE #408,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,3/31/14,Keller Williams Capital Properties (KWCP1),"$235,900 "
1003757726,RES,CLS,1101 E St NE,Washington,"Washington, DC",20002,3,1-Mar,Twin/Semi-Detached,12/6/13,"McEnearney Associates, Inc. (MCE7)","$830,000 "
1003758114,RES,CLS,527 14th St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,2/28/14,"Long & Foster Real Estate, Inc. (LNG202)","$675,000 "
1003758354,RES,CLS,1606 Isherwood St NE #1,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,1/7/14,Century 21 New Millennium (CENT2007),"$274,000 "
1003758538,RES,CLS,523 14th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,2/28/14,TTR Sotheby's International Realty (TTRS2),"$680,000 "
1003758548,RES,CLS,1228 I St NE #3,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,12/6/13,Beasley Real Estate LLC (BEAS1),"$618,000 "
1003758680,RES,CLS,822 20th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,12/31/13,RLAH Real Estate (RLAH1),"$410,000 "
1003759004,RES,CLS,642 14th Pl NE,Washington,"Washington, DC",20002,2,1-Jan,Twin/Semi-Detached,6/13/14,"Fairfax Realty, Inc. (FXR16)","$565,000 "
1003759106,RES,CLS,1618 F St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,12/10/13,M Squared Real Estate LLC (MSQU1),"$493,000 "
1003759202,RES,CLS,1646 Kramer St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,12/16/13,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL2)","$345,000 "
1003759892,RES,CLS,1414 A St NE,Washington,"Washington, DC",20002,2,1-Mar,Row/Townhouse,12/30/13,Coldwell Banker Residential Brokerage (CBRB53),"$670,000 "
1003759906,RES,CLS,1137 19th St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,1/17/14,"W.C. & A.N. Miller, Realtors, A Long & Foster Co. (MIL6)","$305,000 "
1003760670,RES,CLS,233 R St NE #A,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,3/14/14,Century 21 Redwood Realty (RDWG3),"$530,000 "
1003760978,RES,CLS,1743 L St NE,Washington,"Washington, DC",20002,2,Jan-00,End of Row/Townhouse,12/2/13,"Long & Foster Real Estate, Inc. (LNG54)","$220,000 "
1003761454,RES,CLS,612 14th Pl NE #2,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,1/17/14,Redfin Corporation (REFC1),"$285,000 "
1003762200,RES,CLS,18 9th St NE #205,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/17/13,M Squared Real Estate LLC (MSQU1),"$306,000 "
1003762260,RES,CLS,1608 Levis St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,2/26/14,EXIT Elite Realty (EER3),"$352,500 "
1003762422,RES,CLS,823 5th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,12/13/13,"John C. Formant Real Estate, Inc. (JCF1)","$850,000 "
1003762864,RES,CLS,4 15th St NE #4,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/20/13,RE/MAX Allegiance (RMAX20),"$355,000 "
1003763174,RES,CLS,1831 2nd St NE #401,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,8/1/14,Keller Williams Capital Properties (KWCP1),"$171,000 "
1003763228,RES,CLS,1831 2nd St NE #202,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,4/22/14,Keller Williams Capital Properties (KWCP1),"$341,900 "
1003763406,RES,CLS,1609 Isherwood St NE #1,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,1/14/14,Coldwell Banker Residential Brokerage (CBRB52),"$235,000 "
1003763644,RES,CLS,607 Constitution Ave NE,Washington,"Washington, DC",20002,2,Jan-00,Twin/Semi-Detached,12/18/13,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$539,000 "
1003764442,RES,CLS,1144 Neal St NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,12/16/13,Williams Real Estate (WRET1),"$545,000 "
1003764576,RES,CLS,1928 Bennett Pl NE,Washington,"Washington, DC",20002,4,Mar-00,Row/Townhouse,5/28/14,Keller Williams Capital Properties (KWCP1),"$465,000 "
1003766010,RES,CLS,718 12th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,3/25/14,"Sawyer Real Estate, LLC (SRLC1)","$727,000 "
1003766564,RES,CLS,1760 Lang Pl NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,2/3/14,Taylor Properties (TAYL1),"$303,000 "
1003767610,RES,CLS,608 M St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,2/21/14,"Trademark Realty, Inc (TRA1)","$495,000 "
1003767650,RES,CLS,212 15th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,1/7/14,RE/MAX Allegiance (RMAX20),"$768,500 "
1003767846,RES,CLS,2004 3rd St NE #203,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,2/24/14,RE/MAX Allegiance (RMAX20),"$226,500 "
1003767894,RES,CLS,1304 Trinidad Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,1/17/14,Keller Williams Preferred Properties (KWPP1),"$595,000 "
1003768170,RES,CLS,641 4th St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,12/20/13,"Long & Foster Real Estate, Inc. (LNG7)","$704,900 "
1003768258,RES,CLS,1251 F St NE,Washington,"Washington, DC",20002,2,Jan-00,Twin/Semi-Detached,12/13/13,Keller Williams Capital Properties (KWCP1),"$483,500 "
1003768324,RES,CLS,712 A St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,4/8/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$1,087,000 "
1003768710,RES,CLS,236 Warren St NE,Washington,"Washington, DC",20002,2,Feb-00,Row/Townhouse,3/17/14,"A-K Real Estate, Inc. (AKR2)","$579,900 "
1003768898,RES,CLS,2615 4th St NE #201,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/23/13,Coldwell Banker Residential Brokerage (CBRB106),"$225,500 "
1003769084,RES,CLS,1349 Emerald St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,1/14/14,Horizon Signature Properties (HZRE1),"$502,900 "
1003769522,RES,CLS,25 Todd Pl NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,12/23/13,Beasley Real Estate LLC (BEAS1),"$689,900 "
1003770926,RES,CLS,513 12th St NE #8,Washington,"Washington, DC",20002,2,Jan-00,Other,2/7/14,"Long & Foster Real Estate, Inc. (LNG54)","$205,000 "
1003772030,RES,CLS,1029 6th St NE,Washington,"Washington, DC",20002,4,1-Feb,Row/Townhouse,1/16/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$640,000 "
1003772838,RES,CLS,1527 Constitution Ave NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,12/17/13,Redfin Corporation (REFC1),"$423,500 "
1003773084,RES,CLS,627 14th Pl NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,12/31/13,Coldwell Banker Residential Brokerage (CBRB52),"$549,900 "
1003773190,RES,CLS,1326 Corbin Pl NE,Washington,"Washington, DC",20002,3,Jan-00,Row/Townhouse,1/9/14,Keller Williams Preferred Properties (KWPP1),"$490,000 "
1003773352,RES,CLS,1222 Owen Pl NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,2/21/14,"Heymann Realty, LLC (HEYR1)","$512,100 "
1003773456,RES,CLS,1247 Owen Pl NE,Washington,"Washington, DC",20002,3,1-Mar,Row/Townhouse,12/30/13,M Squared Real Estate LLC (MSQU1),"$552,900 "
1003773588,RES,CLS,337 10th St NE,Washington,"Washington, DC",20002,4,Feb-00,End of Row/Townhouse,1/2/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$740,000 "
1003773756,RES,CLS,1354 Queen St NE #201,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,7/29/14,Senate Realty (SENR1),"$206,000 "
1003774048,RES,CLS,1354 Queen St NE #202,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,3/18/14,Senate Realty (SENR1),"$206,000 "
1003774128,RES,CLS,203 15th St NE,Washington,"Washington, DC",20002,4,1-Mar,Detached,3/10/14,RE/MAX Allegiance (RMAX20),"$755,000 "
1003774136,RES,CLS,625 A St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,1/17/14,Coldwell Banker Residential Brokerage (CBRB52),"$1,505,000 "
1003774236,RES,CLS,1417 Holbrook St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,1/17/14,TTR Sotheby's International Realty (TTRS2),"$440,000 "
1003774724,RES,CLS,1669 Gales St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,3/17/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$490,000 "
1003774876,RES,CLS,713 8th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,2/11/14,Realty Executives Annapolis (REXA1),"$695,000 "
1003774906,RES,CLS,1667 Gales St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,3/14/14,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$495,000 "
1003775170,RES,CLS,644 Orleans Pl NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,1/10/14,Coldwell Banker Residential Brokerage (CBRB106),"$635,000 "
1003775264,RES,CLS,1331 Constitution Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,6/25/14,TTR Sotheby's International Realty (TTRS5),"$1,250,000 "
1003775364,RES,CLS,1921 D St NE,Washington,"Washington, DC",20002,4,Feb-00,Other,4/18/14,Captiol Realty Group (NACR1),"$265,500 "
1003775886,RES,CLS,1237 16th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,12/6/13,"Homebuyers Realty, Inc. (HMBR1)","$173,250 "
1003776086,RES,CLS,1354 Queen St NE #101,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,3/26/14,Senate Realty (SENR1),"$201,000 "
1003776126,RES,CLS,1354 Queen St NE #102,Washington,"Washington, DC",20002,2,Feb-00,Unit/Flat/Apartment,6/6/14,Senate Realty (SENR1),"$201,000 "
1003777488,RES,CLS,106 Tennessee Ave NE #7,Washington,"Washington, DC",20002,2,Jan-00,Unit/Flat/Apartment,1/8/14,Keller Williams Capital Properties (KWCP1),"$465,000 "
1003778210,RES,CLS,141 12th St NE #1,Washington,"Washington, DC",20002,2,1-Jan,Unit/Flat/Apartment,1/10/14,RE/MAX Allegiance (RMAX20),"$440,000 "
1003778400,RES,CLS,207 Ascot Pl NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,1/24/14,"Long & Foster Real Estate, Inc. (LNG3)","$499,000 "
1003779224,RES,CLS,1221 Constitution Ave NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,1/15/14,Keller Williams Capital Properties (KWCP1),"$844,000 "
1003779686,RES,CLS,1216 East Capitol St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,2/25/14,TTR Sotheby's International Realty (TTRS5),"$1,200,000 "
1003781294,RES,CLS,1831 2nd St NE #508,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/16/13,Keller Williams Capital Properties (KWCP1),"$248,000 "
1003781740,RES,CLS,820 4th St NE,Washington,"Washington, DC",20002,3,1-Jan,Row/Townhouse,2/14/14,"Long & Foster Real Estate, Inc. (LNG147)","$541,000 "
1003781814,RES,CLS,1211 Queen St NE,Washington,"Washington, DC",20002,4,1-Mar,Twin/Semi-Detached,3/7/14,RE/MAX Allegiance (RMAX20),"$515,000 "
1003782640,RES,CLS,56 Q St NE #2,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,1/17/14,Beasley Real Estate LLC (BEAS1),"$680,000 "
1003782864,RES,CLS,1217 18th St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,1/17/14,"Avery-Hess, REALTORS (AHR7)","$500,000 "
1003783232,RES,CLS,448 20th St NE,Washington,"Washington, DC",20002,2,1-Feb,Row/Townhouse,1/24/14,Bennett Realty Solutions (EXBR1),"$449,990 "
1003783608,RES,CLS,1145 Morse St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,3/24/14,Home Towne Real Estate (HOTR1),"$480,000 "
1003784052,RES,CLS,1831 2nd St NE #506,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/19/13,Keller Williams Capital Properties (KWCP1),"$249,900 "
1003784314,RES,CLS,212 Oklahoma Ave NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,4/3/14,TTR Sotheby's International Realty (TTRS5),"$379,000 "
1003784338,RES,CLS,1848 L St NE,Washington,"Washington, DC",20002,2,1-Jan,Row/Townhouse,1/13/14,Keller Williams Realty (KWR8),"$325,000 "
1003784574,RES,CLS,330 Adams St NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,2/28/14,"Long & Foster Real Estate, Inc. (LNG54)","$600,000 "
1003784932,RES,CLS,314 V St NE #B-2,Washington,"Washington, DC",20002,0,Jan-00,Unit/Flat/Apartment,5/2/14,"Long & Foster Real Estate, Inc. (LNG64)","$85,000 "
1003785222,RES,CLS,637 Elliott St NE,Washington,"Washington, DC",20002,4,Feb-00,Twin/Semi-Detached,1/31/14,RE/MAX United Real Estate (RMXD1),"$515,000 "
1003786724,RES,CLS,50 Franklin St NE,Washington,"Washington, DC",20002,5,1-Feb,End of Row/Townhouse,3/28/14,XRealty.NET LLC (XRN1),"$480,000 "
1003787178,RES,CLS,901 D St NE #T-2,Washington,"Washington, DC",20002,0,Jan-00,Unit/Flat/Apartment,6/17/14,McWilliams/Ballard Inc. (MCWB1),"$389,900 "
1003787504,RES,CLS,812 6th St NE,Washington,"Washington, DC",20002,3,1-Feb,Twin/Semi-Detached,1/30/14,"Long & Foster Real Estate, Inc. (LNG202)","$645,000 "
1003787542,RES,CLS,1427 E St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,2/14/14,Century 21 New Millennium (CENT2032),"$506,000 "
1003787882,RES,CLS,1420 Trinidad Ave NE,Washington,"Washington, DC",20002,4,1-Mar,Row/Townhouse,1/27/14,"Envision Realty, LLC (ENVI1)","$560,000 "
1003787918,RES,CLS,801 9th St NE,Washington,"Washington, DC",20002,3,Jan-00,Twin/Semi-Detached,1/14/14,"Long & Foster Real Estate, Inc. (LNG194)","$347,500 "
1003788836,RES,CLS,915 9th St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,3/7/14,RE/MAX Allegiance (RMAX20),"$750,000 "
1003790702,RES,CLS,1814 Corcoran St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,6/30/14,"Stonegate Realty Group, LLC (SGRG1)","$400,000 "
1003791358,RES,CLS,1409 G St NE #21,Washington,"Washington, DC",20002,2,1-Feb,Unit/Flat/Apartment,7/11/14,"Long & Foster Real Estate, Inc. (LNG1)","$519,900 "
1003791874,RES,CLS,1831 2nd St NE #409,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/30/13,Keller Williams Capital Properties (KWCP1),"$226,900 "
1003791914,RES,CLS,1426 C St NE,Washington,"Washington, DC",20002,4,Mar-00,End of Row/Townhouse,3/7/14,"Ruppert Real Estate, Inc. (RUR1)","$675,000 "
1003793240,RES,CLS,1831 2nd St NE #205,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/23/13,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$334,400 "
1003794020,RES,CLS,628 14th St NE #2,Washington,"Washington, DC",20002,2,1-Feb,Unit/Flat/Apartment,2/26/14,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$735,001 "
1003794790,RES,CLS,1644 L St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,10/15/13,DC Home Buzz (DIST1),"$366,000 "
1003795010,RES,CLS,311 7th St NE #3,Washington,"Washington, DC",20002,1,Jan-00,Unit/Flat/Apartment,12/16/13,"Long & Foster Real Estate, Inc. (LNG84)","$297,000 "
1003795388,RES,CLS,1320 Levis St NE,Washington,"Washington, DC",20002,3,1-Feb,Row/Townhouse,11/26/13,"Home-Pro Realty, Inc. (HMPR1)","$455,000 "
1003795494,RES,CLS,144 U St NE,Washington,"Washington, DC",20002,3,Feb-00,Row/Townhouse,11/15/13,"Long & Foster Real Estate, Inc. (LNG3)","$531,000 "
1003795512,RES,CLS,1632 D St NE,Washington,"Washington, DC",20002,3,Mar-00,Row/Townhouse,3/20/14,Fairfax Realty Elite (FXR13),"$555,000 "
1003795732,RES,CLS,1638 Rosedale St NE,Washington,"Washington, DC",20002,2,Jan-00,Row/Townhouse,3/18/14,"Long & Foster Real Estate, Inc. (LNG33)","$295,000 "
