Zip Code,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
20001,1001654465,RES,CLS,555 Massachusetts Ave NW #903,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,10/17/16,Attache Real Estate LLC (ATTA1),"$639,000 "
20001,1001654121,RES,CLS,439 Elm St NW,Washington,"Washington, DC",2,Jan-00,End of Row/Townhouse,10/27/17,"Long & Foster Real Estate, Inc. (LNG147)","$602,000 "
20001,1001652933,RES,CLS,811 4th St NW #517,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/13/17,Redfin Corp (REFC3),"$650,000 "
20001,1001652437,RES,CLS,770 Girard St NW #5E,Washington,"Washington, DC",2,Feb-00,,1/10/18,TTR Sotheby's International Realty (TTRS5),"$733,500 "
20001,1001652229,RES,CLS,515 N St NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,12/29/17,TTR Sotheby's International Realty (TTRS5),"$1,210,000 "
20001,1001650565,RES,CLS,916 G St NW #802,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/30/17,Compass (COMPS1),"$518,000 "
20001,1001648085,RES,CLS,1640 4th St NW,Washington,"Washington, DC",2,1-Jan,Row/Townhouse,1/19/18,Keller Williams Capital Properties (KWCP1),"$550,000 "
20001,1001642231,RES,CLS,910 M St NW #316,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/16/17,Redfin Corp (REFC3),"$691,222 "
20001,1001641779,RES,CLS,1011 M St NW #607,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/22/17,McWilliams/Ballard Inc. (MCWB1),"$705,000 "
20001,1001489233,RES,CLS,910 M St NW #330,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/29/17,M Squared Real Estate LLC (MSQU1),"$760,000 "
20001,1001483201,RES,CLS,75 S St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,2/3/18,"KL Associates, Inc. (KLAI1)","$1,250,000 "
20001,1001475301,RES,CLS,475 K St NW #612,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,11/17/17,Keller Williams Capital Properties (KWCP1),"$548,000 "
20001,1001417033,RES,CLS,90 O St NW,Washington,"Washington, DC",3,Jan-00,Other,10/5/17,EXIT First Realty (EXIT1),"$750,000 "
20001,1001415689,RES,CLS,777 7th St NW #522,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,4/17/18,"McEnearney Associates, Inc. (MCE7)","$370,000 "
20001,1001415563,RES,CLS,774 Girard St NW #6W,Washington,"Washington, DC",2,Feb-00,Penthouse Unit/Flat/Apartment,12/14/17,TTR Sotheby's International Realty (TTRS5),"$895,000 "
20001,1001415519,RES,CLS,447 Ridge St NW #2,Washington,"Washington, DC",2,1-Feb,,11/13/17,TTR Sotheby's International Realty (TTRS5),"$767,000 "
20001,1001415151,RES,CLS,1850 2nd St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,11/16/17,"Washington Fine Properties, LLC (WFP3)","$828,000 "
20001,1001413587,RES,CLS,38 Adams St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,10/31/17,"Long & Foster Real Estate, Inc. (LNG95)","$910,000 "
20001,1001413583,RES,CLS,1609 Marion St NW,Washington,"Washington, DC",2,1-Feb,Twin/Semi-Detached,12/15/17,Compass (COMPS2),"$780,000 "
20001,1001413505,RES,CLS,936 N St NW #3,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/16/17,TTR Sotheby's International Realty (TTRS4),"$699,000 "
20001,1001411719,RES,CLS,817 Q St NW,Washington,"Washington, DC",3,1-Mar,Twin/Semi-Detached,11/10/17,TTR Sotheby's International Realty (TTRS5),"$1,450,000 "
20001,1001411499,RES,CLS,777 7th St NW #723,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,12/21/17,Attache Real Estate LLC (ATTA1),"$299,999 "
20001,1001404653,RES,CLS,1809 6th St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,12/15/17,RE/MAX Allegiance (RMAX20),"$615,000 "
20001,1001400403,RES,CLS,1106 5th St NW #2,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,11/30/17,KW Metro Center (KWR17),"$630,000 "
20001,1001399789,RES,CLS,632 Columbia Rd NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,3/9/18,"ACT Properties, LLC (ACTL1)","$578,000 "
20001,1001400675,RES,CLS,1808 4th St NW,Washington,"Washington, DC",4,Mar-00,Twin/Semi-Detached,11/15/17,DC Living Real Estate LLC (DCLR1),"$799,000 "
20001,1001396843,RES,CLS,2122 11th St NW #4,Washington,"Washington, DC",2,Feb-00,Twin/Semi-Detached,9/25/17,Keller Williams Capital Properties (KWCP2),"$745,000 "
20001,1001396839,RES,CLS,941 M St NW #A,Washington,"Washington, DC",4,1-Mar,Unit/Flat/Apartment,9/22/17,Compass (COMPS1),"$1,365,000 "
20001,1001396829,RES,CLS,425 Elm St NW,Washington,"Washington, DC",2,Jan-00,Twin/Semi-Detached,9/29/17,DCRE RESIDENTIAL LLC (DRESI1),"$512,000 "
20001,1001396819,RES,CLS,1001 L St NW #704,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/20/17,City Chic Real Estate (CHIC1),"$595,000 "
20001,1001396807,RES,CLS,774 Girard St NW #7W,Washington,"Washington, DC",4,Apr-00,Penthouse Unit/Flat/Apartment,9/21/17,TTR Sotheby's International Realty (TTRS5),"$2,300,000 "
20001,1001396797,RES,CLS,475 K St NW #713,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/1/17,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$535,000 "
20001,1001396791,RES,CLS,927 W St NW,Washington,"Washington, DC",2,Jan-00,Twin/Semi-Detached,9/15/17,Compass (COMPS2),"$669,000 "
20001,1001396729,RES,CLS,1719 4th St NW,Washington,"Washington, DC",6,Feb-00,Row/Townhouse,7/12/17,"Washington Fine Properties, LLC (WFP3)","$1,150,000 "
20001,1001396677,RES,CLS,1131 5th St NW #B,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/30/17,TTR Sotheby's International Realty (TTRS5),"$493,370 "
20001,1001396621,RES,CLS,1237 10th St NW,Washington,"Washington, DC",7,Apr-00,Row/Townhouse,8/21/17,TTR Sotheby's International Realty (TTRS5),"$1,250,000 "
20001,1001396537,RES,CLS,1010 Massachusetts Ave NW #202,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/12/17,"Metro Elite Homes, LLC (MTEH1)","$692,000 "
20001,1001396513,RES,CLS,777 7th St NW #1001,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,8/11/17,Barsch Realty LLC (BARS1),"$347,000 "
20001,1001396379,RES,CLS,2111 11th St NW #3,Washington,"Washington, DC",2,1-Feb,Unit/Flat/Apartment,8/1/17,"Metropolitan Regional Information Systems, Inc. (MRIS1)","$775,000 "
20001,1001396353,RES,CLS,809-813 6th St NW #12,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/25/17,"Central Properties, LLC, (CTRP1)","$618,500 "
20001,1001396271,RES,CLS,811 4th St NW #206,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/1/17,The Mayhood Company (MHD1),"$437,900 "
20001,1001396211,RES,CLS,595 Columbia Rd NW,Washington,"Washington, DC",3,1-Feb,End of Row/Townhouse,9/5/17,M Squared Real Estate LLC (MSQU1),"$770,000 "
20001,1001396195,RES,CLS,41 Randolph Pl NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,8/2/17,DCRE RESIDENTIAL LLC (DRESI1),"$675,000 "
20001,1001396185,RES,CLS,1548 3rd St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,9/11/17,"Long & Foster Real Estate, Inc. (LNG147)","$766,000 "
20001,1001396077,RES,CLS,475 K St NW #319,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,9/8/17,City Chic Real Estate (CHIC1),"$585,000 "
20001,1001396007,RES,CLS,555 Massachusetts Ave NW #410,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,9/5/17,"Washington Fine Properties, LLC (WFP1)","$455,000 "
20001,1001395941,RES,CLS,440 L St NW #403,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/23/17,Compass (COMPS1),"$665,200 "
20001,1001395749,RES,CLS,435 Ridge St NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,1/31/17,Keller Williams Capital Properties (KWCP1),"$780,000 "
20001,1001395739,RES,CLS,773 Columbia Rd NW,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,8/31/17,"Long & Foster Real Estate, Inc. (LNG147)","$685,000 "
20001,1001395713,RES,CLS,2803 Sherman Ave NW #1,Washington,"Washington, DC",4,1-Feb,Unit/Flat/Apartment,9/6/17,Compass (COMPS1),"$699,900 "
20001,1001395593,RES,CLS,233 Elm St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,8/31/17,RE/MAX Allegiance (RMAX17),"$650,000 "
20001,1001395577,RES,CLS,20 N St NW,Washington,"Washington, DC",2,Mar-00,Row/Townhouse,8/28/17,"DC Real Property,LLC (DRPL1)","$750,000 "
20001,1001395507,RES,CLS,929 Florida Ave NW #4006,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,9/13/17,TTR Sotheby's International Realty (TTRS5),"$321,500 "
20001,1001395499,RES,CLS,62 U St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,7/14/17,Compass (COMPS1),"$1,050,000 "
20001,1001395407,RES,CLS,555 Massachusetts Ave NW #301,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/24/17,TTR Sotheby's International Realty (TTRS5),"$512,000 "
20001,1001395255,RES,CLS,17 V St NW #1,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,8/9/17,TTR Sotheby's International Realty (TTRS2),"$680,000 "
20001,1001395211,RES,CLS,1010 Massachusetts Ave NW #606,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/28/17,Compass (COMPS1),"$712,500 "
20001,1001395179,RES,CLS,1251-1253 4th St NW,Washington,"Washington, DC",1,Jan-00,Detached,7/7/17,TTR Sotheby's International Realty (TTRS5),"$2,500,000 "
20001,1001395169,RES,CLS,760 Girard St NW #202,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/14/17,"Long & Foster Real Estate, Inc. (LNG196)","$360,000 "
20001,1001395107,RES,CLS,1011 M St NW #906,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,8/18/17,McWilliams/Ballard Inc. (MCWB1),"$739,900 "
20001,1001395075,RES,CLS,1011 M St NW #902,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/10/17,McWilliams/Ballard Inc. (MCWB1),"$1,075,000 "
20001,1001394911,RES,CLS,2220 1st St NW,Washington,"Washington, DC",5,1-Apr,Row/Townhouse,8/21/17,TTR Sotheby's International Realty (TTRS5),"$1,380,000 "
20001,1001394727,RES,CLS,2126 Flagler Pl NW,Washington,"Washington, DC",4,Mar-00,Row/Townhouse,8/4/17,Keller Williams Capital Properties (KWCP1),"$924,600 "
20001,1001394535,RES,CLS,1019 Fairmont St NW,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,8/25/17,Fairfax Realty Elite (FXR4),"$530,000 "
20001,1001394411,RES,CLS,2925 11th St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,8/18/17,Fairfax Realty Elite (FXR4),"$654,000 "
20001,1001394343,RES,CLS,555 Massachusetts Ave NW #1418,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/7/17,Compass (COMPS1),"$737,000 "
20001,1001394271,RES,CLS,2035 2nd St NW #G106,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/18/17,"Slate Properties, LLC (SLTP1)","$495,000 "
20001,1001394215,RES,CLS,58 Randolph Pl NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,8/4/17,DCRE RESIDENTIAL LLC (DRESI1),"$935,000 "
20001,1001394209,RES,CLS,1526 Marion St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,8/17/17,Keller Williams Capital Properties (KWCP1),"$750,000 "
20001,1001394193,RES,CLS,555 Massachusetts Ave NW #106,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/24/17,TTR Sotheby's International Realty (TTRS5),"$409,000 "
20001,1001394181,RES,CLS,400 Massachusetts Ave NW #712,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,7/21/17,RE/MAX Allegiance (RMAX20),"$578,000 "
20001,1001394151,RES,CLS,925 H St NW #602,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/16/17,The Mayhood Company (MHD1),"$1,325,000 "
20001,1001394093,RES,CLS,445 Ridge St NW,Washington,"Washington, DC",4,1-Feb,Row/Townhouse,7/31/17,RLAH Real Estate* (RLVH1),"$995,000 "
20001,1001394089,RES,CLS,1616 11th St NW #304,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/8/17,TTR Sotheby's International Realty (TTRS5),"$743,000 "
20001,1001394059,RES,CLS,2100 11th St NW #305,Washington,"Washington, DC",1,Feb-00,Unit/Flat/Apartment,8/3/17,Compass (COMPS1),"$732,000 "
20001,1001394035,RES,CLS,1215 10th St NW #22,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,7/18/17,Berkshire Hathaway HomeServices PenFed Realty (PFED4),"$518,000 "
20001,1001394033,RES,CLS,760 Hobart Pl NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,7/18/17,Compass (COMPS2),"$764,000 "
20001,1001394029,RES,CLS,66 New York Ave NW #207,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/31/17,DC Home Buzz (DIST1),"$300,000 "
20001,1001393933,RES,CLS,59 Randolph Pl NW #Ph,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,7/18/17,Compass (COMPS1),"$792,500 "
20001,1001393927,RES,CLS,925 H St NW #703,Washington,"Washington, DC",1,1-Jan,Unit/Flat/Apartment,7/21/17,TTR Sotheby's International Realty (TTRS5),"$725,000 "
20001,1001393925,RES,CLS,66 New York Ave NW #303,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,8/3/17,RLAH Real Estate* (RLVH1),"$363,000 "
20001,1001393891,RES,CLS,207 R St NW #2,Washington,"Washington, DC",2,1-Jan,Unit/Flat/Apartment,7/27/17,Keller Williams Capital Properties (KWCP1),"$520,000 "
20001,1001393873,RES,CLS,59 Randolph Pl NW #1,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,7/25/17,Compass (COMPS1),"$660,000 "
20001,1001393861,RES,CLS,811 4th St NW #409,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/1/17,The Mayhood Company (MHD1),"$442,900 "
20001,1001393847,RES,CLS,2101 11th St NW #303,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/7/17,Compass (COMPS1),"$659,000 "
20001,1001393845,RES,CLS,927 French St NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,7/13/17,"Wydler Brothers MD01,  LLC (WBML1)","$935,000 "
20001,1001393825,RES,CLS,132 U St NW,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,7/31/17,"Washington Fine Properties, LLC (WFP3)","$1,100,000 "
20001,1001393809,RES,CLS,1515 11th St NW #C-2,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/7/17,McEnearney Associates (MCE14),"$424,000 "
20001,1001393803,RES,CLS,475 K St NW #515,Washington,"Washington, DC",3,1-Feb,Unit/Flat/Apartment,8/14/17,"Long & Foster Real Estate, Inc. (LNG147)","$903,000 "
20001,1001393749,RES,CLS,442 M St NW #7,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,7/17/17,TTR Sotheby's International Realty (TTRS5),"$744,000 "
20001,1001393625,RES,CLS,2004 11th St NW #326,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,6/30/17,"Trademark Realty, Inc (TRA2)","$617,000 "
20001,1001393539,RES,CLS,134 Adams St NW,Washington,"Washington, DC",3,1-Mar,End of Row/Townhouse,7/24/17,Redfin Corp (REFC3),"$910,000 "
20001,1001393449,RES,CLS,150 V St NW #V402,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,7/14/17,TTR Sotheby's International Realty (TTRS5),"$500,000 "
20001,1001393439,RES,CLS,52 New York Ave NW #2,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,8/25/17,"Central Properties, LLC, (CTRP1)","$590,000 "
20001,1001393411,RES,CLS,1006 W St NW,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,7/19/17,Bennett Realty Solutions (EXBR1),"$679,900 "
20001,1001393401,RES,CLS,440 L St NW #202,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/23/17,Redfin Corp (REFC3),"$446,000 "
20001,1001393395,RES,CLS,437 New York Ave NW #406,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/7/17,Cranford & Associates (CRN1),"$708,000 "
20001,1001393299,RES,CLS,1530 1st St NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,9/8/17,Coldwell Banker Residential Brokerage (CBRB45),"$600,000 "
20001,1001393235,RES,CLS,2600 Sherman Ave NW #301,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/10/17,"Long & Foster Real Estate, Inc. (LNG147)","$295,000 "
20001,1001393233,RES,CLS,429 R St NW,Washington,"Washington, DC",2,1-Feb,End of Row/Townhouse,7/21/17,Keller Williams Capital Properties (KWCP1),"$789,000 "
20001,1001393173,RES,CLS,1117 10th St NW #1004,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/14/17,Keller Williams Capital Properties (KWCP1),"$830,000 "
20001,1001393167,RES,CLS,811 4th St NW #208,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/13/17,Keller Williams Capital Properties (KWCP1),"$399,999 "
20001,1001393099,RES,CLS,1730 1st St NW #2,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,7/26/17,Keller Williams Capital Properties (KWCP1),"$785,000 "
20001,1001393091,RES,CLS,555 Massachusetts Ave NW #314,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,8/21/17,"Long & Foster Real Estate, Inc. (LNG1)","$289,000 "
20001,1001392963,RES,CLS,777 7th St NW #919,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/21/17,METROHOMES REALTY LLC (MHRL1),"$385,000 "
20001,1001392943,RES,CLS,715 6th St NW #401,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/1/17,Compass (COMPS1),"$520,000 "
20001,1001392939,RES,CLS,804 Rhode Island Ave NW,Washington,"Washington, DC",6,Apr-00,End of Row/Townhouse,8/8/17,"Select Premium Properties, Inc (GRAN1)","$1,250,000 "
20001,1001392931,RES,CLS,2608 Sherman Ave NW #202,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,7/13/17,"Long & Foster Real Estate, Inc. (LNG83)","$399,990 "
20001,1001392725,RES,CLS,2129 1st St NW #4,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,6/30/17,Redfin Corp (REFC3),"$362,000 "
20001,1001392719,RES,CLS,2315 1st St NW,Washington,"Washington, DC",5,1-Mar,Row/Townhouse,7/26/17,"Long & Foster Real Estate, Inc. (LNG147)","$1,475,000 "
20001,1001392695,RES,CLS,770 Girard St NW #2E,Washington,"Washington, DC",2,Feb-00,,8/25/17,TTR Sotheby's International Realty (TTRS5),"$965,000 "
20001,1001392681,RES,CLS,555 Massachusetts Ave NW #502,Washington,"Washington, DC",0,Jan-00,Unit/Flat/Apartment,8/31/17,Keller Williams Fairfax Gateway (KWR12),"$310,000 "
20001,1001392671,RES,CLS,811 4th St NW #314,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,7/14/17,Coldwell Banker Residential Brokerage (CBRB52),"$395,000 "
20001,1001392623,RES,CLS,1124 10th St NW #3A,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/28/17,"Long & Foster Real Estate, Inc (LNG333)","$865,000 "
20001,1001392539,RES,CLS,2122 10th St NW,Washington,"Washington, DC",3,1-Feb,End of Row/Townhouse,8/30/17,DCRE RESIDENTIAL LLC (DRESI1),"$1,250,000 "
20001,1001392457,RES,CLS,1743 1st St NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,7/27/17,Compass (COMPS2),"$815,000 "
20001,1001392435,RES,CLS,139 Adams St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,7/21/17,Keller Williams Capital Properties (KWCP1),"$840,000 "
20001,1001392427,RES,CLS,440 Rhode Island Ave NW #201,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,6/30/17,TTR Sotheby's International Realty (TTRS2),"$584,500 "
20001,1001392395,RES,CLS,772 Girard St NW #4E,Washington,"Washington, DC",2,Feb-00,,5/30/17,TTR Sotheby's International Realty (TTRS5),"$976,000 "
20001,1001392325,RES,CLS,150 Rhode Island Ave NW #401,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/11/17,DC Home Buzz (DIST1),"$545,000 "
20001,1001392281,RES,CLS,345 Oakdale Pl NW #101,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,6/30/17,Century 21 New Millennium (CENT2032),"$270,000 "
20001,1001392277,RES,CLS,2600 Sherman Ave NW #202,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,5/25/17,Senate Realty (SENR1),"$285,000 "
20001,1001392251,RES,CLS,64 W St NW #1,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,8/11/17,"Independent Realty, Inc (INDR1)","$550,000 "
20001,1001392235,RES,CLS,64 W St NW #3,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,8/10/17,"Independent Realty, Inc (INDR1)","$656,000 "
20001,1001392219,RES,CLS,510 Rhode Island Ave NW,Washington,"Washington, DC",3,Jan-00,End of Row/Townhouse,8/21/17,"Continental Properties, Ltd. (CPRE1)","$766,000 "
20001,1001392211,RES,CLS,400 Massachusetts Ave NW #616,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,6/21/17,Keller Williams Capital Properties (KWCP1),"$565,000 "
20001,1001392209,RES,CLS,1423 New Jersey Ave NW,Washington,"Washington, DC",3,1-Feb,Twin/Semi-Detached,9/7/17,Nomadic Real Estate Broker Services (NREP1),"$760,000 "
20001,1001392191,RES,CLS,64 W St NW #2,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,7/31/17,"Independent Realty, Inc (INDR1)","$645,000 "
20001,1001392175,RES,CLS,1609 8th St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,7/6/17,TTR Sotheby's International Realty (TTRS5),"$1,325,000 "
20001,1001392167,RES,CLS,118 S St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,6/23/17,DCRE RESIDENTIAL LLC (DRESI1),"$1,354,995 "
20001,1001392103,RES,CLS,1135 6th St NW #4,Washington,"Washington, DC",2,Feb-00,End of Row/Townhouse,7/7/17,"Long & Foster Real Estate, Inc. (LNG194)","$705,000 "
20001,1001392077,RES,CLS,917 Euclid St NW,Washington,"Washington, DC",4,Feb-00,Row/Townhouse,7/20/17,TTR Sotheby's International Realty (TTRS5),"$679,000 "
20001,1001392009,RES,CLS,400 Massachusetts Ave NW #1320,Washington,"Washington, DC",1,1-Jan,Penthouse Unit/Flat/Apartment,7/7/17,TTR Sotheby's International Realty (TTRS5),"$635,000 "
20001,1001391983,RES,CLS,3028 Park Pl NW,Washington,"Washington, DC",3,Feb-00,Row/Townhouse,7/7/17,Compass (COMPS1),"$660,000 "
20001,1001391949,RES,CLS,2703 11th St NW #1,Washington,"Washington, DC",2,Feb-00,Row/Townhouse,6/28/17,Compass (COMPS1),"$545,000 "
20001,1001391895,RES,CLS,1735 1st St NW #2,Washington,"Washington, DC",3,Mar-00,Row/Townhouse,6/2/17,Keller Williams Capital Properties (KWCP1),"$730,000 "
20001,1001391891,RES,CLS,421 Columbia Rd NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,5/10/17,TTR Sotheby's International Realty (TTRS5),"$615,000 "
20001,1001391835,RES,CLS,400 Massachusetts Ave NW #612,Washington,"Washington, DC",2,Jan-00,Unit/Flat/Apartment,6/23/17,TTR Sotheby's International Realty (TTRS5),"$555,000 "
20001,1001391797,RES,CLS,664 Columbia Rd NW,Washington,"Washington, DC",3,Mar-00,End of Row/Townhouse,6/28/17,"Fathom Realty MD, LLC. (FHOM1)","$725,000 "
20001,1001391739,RES,CLS,440 M St NW #1,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,9/8/17,Keller Williams Capital Properties (KWCP1),"$709,500 "
20001,1001391723,RES,CLS,301 Massachusetts Ave NW #1007,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,7/27/17,Compass (COMPS1),"$585,000 "
20001,1001391703,RES,CLS,227 Bates St NW #1,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,8/31/17,Compass (COMPS1),"$647,000 "
20001,1001391645,RES,CLS,227 Bates St NW #2,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,8/22/17,Compass (COMPS1),"$750,000 "
20001,1001391593,RES,CLS,555 Massachusetts Ave NW #612,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,8/11/17,TTR Sotheby's International Realty (TTRS2),"$449,000 "
20001,1001391585,RES,CLS,2030 8th St NW #402,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,6/22/17,"Wydler Brothers MD01,  LLC (WBML1)","$560,000 "
20001,1001391539,RES,CLS,907 N St NW #B1,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,6/20/17,Compass (COMPS1),"$690,000 "
20001,1001391495,RES,CLS,1404 11th St NW #402,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/31/17,"Long & Foster Real Estate, Inc. (LNG147)","$659,000 "
20001,1001391487,RES,CLS,27 N St NW #2,Washington,"Washington, DC",2,1-Feb,Row/Townhouse,6/30/17,"Long & Foster Real Estate, Inc. (LNG95)","$680,000 "
20001,1001391427,RES,CLS,1410 3rd St NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,6/21/17,Coldwell Banker Residential Brokerage (CBRB45),"$615,000 "
20001,1001391415,RES,CLS,1524 New Jersey Ave NW,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,6/28/17,Keller Williams Capital Properties (KWCP1),"$530,000 "
20001,1001391397,RES,CLS,3013 11th St NW #1,Washington,"Washington, DC",2,Jan-00,Row/Townhouse,8/8/17,Keller Williams Capital Properties (KWCP1),"$472,900 "
20001,1001391387,RES,CLS,2214 11th St NW #3,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,6/29/17,"Slate Properties, LLC (SLTP1)","$669,000 "
20001,1001391349,RES,CLS,925 W St NW,Washington,"Washington, DC",2,1-Jan,Row/Townhouse,6/30/17,Compass (COMPS1),"$680,000 "
20001,1001391301,RES,CLS,724 Hobart Pl NW,Washington,"Washington, DC",3,Jan-00,Row/Townhouse,7/7/17,"Long & Foster Real Estate, Inc. (LNG147)","$426,000 "
20001,1001391157,RES,CLS,1929 1st St NW #204,Washington,"Washington, DC",1,Jan-00,Unit/Flat/Apartment,6/14/17,Compass (COMPS1),"$365,000 "
